state,date,sex,age,ethnicity,population
Negeri Sembilan,2022-01-01,male,55-59,bumi_malay,15.0
Negeri Sembilan,2022-01-01,male,55-59,bumi_other,0.3
Negeri Sembilan,2022-01-01,male,55-59,chinese,6.9
Negeri Sembilan,2022-01-01,male,55-59,indian,3.9
Negeri Sembilan,2022-01-01,male,55-59,other_citizen,0.1
Negeri Sembilan,2022-01-01,male,55-59,other_noncitizen,0.6
Negeri Sembilan,2022-01-01,male,60-64,overall,26.6
Negeri Sembilan,2022-01-01,male,60-64,bumi_malay,14.3
Negeri Sembilan,2022-01-01,male,60-64,bumi_other,0.2
Negeri Sembilan,2022-01-01,male,60-64,chinese,7.7
Negeri Sembilan,2022-01-01,male,60-64,indian,3.6
Negeri Sembilan,2022-01-01,male,60-64,other_citizen,0.1
Negeri Sembilan,2022-01-01,male,60-64,other_noncitizen,0.6
Negeri Sembilan,2022-01-01,male,65-69,overall,18.6
Negeri Sembilan,2022-01-01,male,65-69,bumi_malay,10.2
Negeri Sembilan,2022-01-01,male,65-69,bumi_other,0.2
Negeri Sembilan,2022-01-01,male,65-69,chinese,5.5
Negeri Sembilan,2022-01-01,male,65-69,indian,2.4
Negeri Sembilan,2022-01-01,male,65-69,other_citizen,0.1
Negeri Sembilan,2022-01-01,male,65-69,other_noncitizen,0.3
Negeri Sembilan,2022-01-01,male,70-74,overall,13.1
Negeri Sembilan,2022-01-01,male,70-74,bumi_malay,6.7
Negeri Sembilan,2022-01-01,male,70-74,bumi_other,0.1
Negeri Sembilan,2022-01-01,male,70-74,chinese,4.4
Negeri Sembilan,2022-01-01,male,70-74,indian,1.7
Negeri Sembilan,2022-01-01,male,70-74,other_citizen,0.0
Negeri Sembilan,2022-01-01,male,70-74,other_noncitizen,0.2
Negeri Sembilan,2022-01-01,male,75-79,overall,6.1
Negeri Sembilan,2022-01-01,male,75-79,bumi_malay,2.7
Negeri Sembilan,2022-01-01,male,75-79,bumi_other,0.1
Negeri Sembilan,2022-01-01,male,75-79,chinese,2.4
Negeri Sembilan,2022-01-01,male,75-79,indian,0.7
Negeri Sembilan,2022-01-01,male,75-79,other_citizen,0.0
Negeri Sembilan,2022-01-01,male,75-79,other_noncitizen,0.1
Negeri Sembilan,2022-01-01,male,80-84,overall,3.5
Negeri Sembilan,2022-01-01,male,80-84,bumi_malay,1.4
Negeri Sembilan,2022-01-01,male,80-84,bumi_other,0.0
Negeri Sembilan,2022-01-01,male,80-84,chinese,1.5
Negeri Sembilan,2022-01-01,male,80-84,indian,0.5
Negeri Sembilan,2022-01-01,male,80-84,other_citizen,0.0
Negeri Sembilan,2022-01-01,male,80-84,other_noncitizen,0.1
Negeri Sembilan,2022-01-01,male,85+,overall,1.2
Negeri Sembilan,2022-01-01,male,85+,bumi_malay,0.4
Negeri Sembilan,2022-01-01,male,85+,bumi_other,0.0
Negeri Sembilan,2022-01-01,male,85+,chinese,0.5
Negeri Sembilan,2022-01-01,male,85+,indian,0.2
Negeri Sembilan,2022-01-01,male,85+,other_citizen,0.0
Negeri Sembilan,2022-01-01,male,85+,other_noncitizen,0.0
Pahang,2022-01-01,both,overall,overall,1614.3
Pahang,2022-01-01,both,overall,bumi_malay,1161.4
Pahang,2022-01-01,both,overall,bumi_other,92.9
Pahang,2022-01-01,both,overall,chinese,220.6
Pahang,2022-01-01,both,overall,indian,55.8
Pahang,2022-01-01,both,overall,other_citizen,9.4
Pahang,2022-01-01,both,overall,other_noncitizen,74.2
Pahang,2022-01-01,both,0-4,overall,127.2
Pahang,2022-01-01,both,0-4,bumi_malay,103.8
Pahang,2022-01-01,both,0-4,bumi_other,9.2
Pahang,2022-01-01,both,0-4,chinese,10.0
Pahang,2022-01-01,both,0-4,indian,2.8
Pahang,2022-01-01,both,0-4,other_citizen,0.8
Pahang,2022-01-01,both,0-4,other_noncitizen,0.6
Pahang,2022-01-01,both,5-9,overall,138.2
Pahang,2022-01-01,both,5-9,bumi_malay,108.0
Pahang,2022-01-01,both,5-9,bumi_other,8.8
Pahang,2022-01-01,both,5-9,chinese,16.3
Pahang,2022-01-01,both,5-9,indian,4.1
Pahang,2022-01-01,both,5-9,other_citizen,0.7
Pahang,2022-01-01,both,5-9,other_noncitizen,0.3
Pahang,2022-01-01,both,10-14,overall,146.0
Pahang,2022-01-01,both,10-14,bumi_malay,106.8
Pahang,2022-01-01,both,10-14,bumi_other,8.1
Pahang,2022-01-01,both,10-14,chinese,24.7
Pahang,2022-01-01,both,10-14,indian,5.4
Pahang,2022-01-01,both,10-14,other_citizen,0.6
Pahang,2022-01-01,both,10-14,other_noncitizen,0.5
Pahang,2022-01-01,both,15-19,overall,163.6
Pahang,2022-01-01,both,15-19,bumi_malay,119.0
Pahang,2022-01-01,both,15-19,bumi_other,9.5
Pahang,2022-01-01,both,15-19,chinese,27.6
Pahang,2022-01-01,both,15-19,indian,6.5
Pahang,2022-01-01,both,15-19,other_citizen,0.6
Pahang,2022-01-01,both,15-19,other_noncitizen,0.5
Pahang,2022-01-01,both,20-24,overall,131.3
Pahang,2022-01-01,both,20-24,bumi_malay,96.3
Pahang,2022-01-01,both,20-24,bumi_other,9.1
Pahang,2022-01-01,both,20-24,chinese,14.0
Pahang,2022-01-01,both,20-24,indian,4.7
Pahang,2022-01-01,both,20-24,other_citizen,0.7
Pahang,2022-01-01,both,20-24,other_noncitizen,6.5
Pahang,2022-01-01,both,25-29,overall,119.5
Pahang,2022-01-01,both,25-29,bumi_malay,77.9
Pahang,2022-01-01,both,25-29,bumi_other,9.0
Pahang,2022-01-01,both,25-29,chinese,12.3
Pahang,2022-01-01,both,25-29,indian,4.1
Pahang,2022-01-01,both,25-29,other_citizen,0.9
Pahang,2022-01-01,both,25-29,other_noncitizen,15.4
Pahang,2022-01-01,both,30-34,overall,129.6
Pahang,2022-01-01,both,30-34,bumi_malay,85.2
Pahang,2022-01-01,both,30-34,bumi_other,8.1
Pahang,2022-01-01,both,30-34,chinese,13.9
Pahang,2022-01-01,both,30-34,indian,4.0
Pahang,2022-01-01,both,30-34,other_citizen,1.0
Pahang,2022-01-01,both,30-34,other_noncitizen,17.4
Pahang,2022-01-01,both,35-39,overall,134.0
Pahang,2022-01-01,both,35-39,bumi_malay,92.6
Pahang,2022-01-01,both,35-39,bumi_other,6.9
Pahang,2022-01-01,both,35-39,chinese,15.1
Pahang,2022-01-01,both,35-39,indian,4.2
Pahang,2022-01-01,both,35-39,other_citizen,1.1
Pahang,2022-01-01,both,35-39,other_noncitizen,14.2
Pahang,2022-01-01,both,40-44,overall,129.1
Pahang,2022-01-01,both,40-44,bumi_malay,89.4
Pahang,2022-01-01,both,40-44,bumi_other,5.8
Pahang,2022-01-01,both,40-44,chinese,18.6
Pahang,2022-01-01,both,40-44,indian,4.7
Pahang,2022-01-01,both,40-44,other_citizen,0.9
Pahang,2022-01-01,both,40-44,other_noncitizen,9.7
Pahang,2022-01-01,both,45-49,overall,94.2
Pahang,2022-01-01,both,45-49,bumi_malay,64.8
Pahang,2022-01-01,both,45-49,bumi_other,4.5
Pahang,2022-01-01,both,45-49,chinese,15.5
Pahang,2022-01-01,both,45-49,indian,3.8
Pahang,2022-01-01,both,45-49,other_citizen,0.7
Pahang,2022-01-01,both,45-49,other_noncitizen,4.9
Pahang,2022-01-01,both,50-54,overall,74.6
Pahang,2022-01-01,both,50-54,bumi_malay,52.3
Pahang,2022-01-01,both,50-54,bumi_other,3.4
Pahang,2022-01-01,both,50-54,chinese,13.4
Pahang,2022-01-01,both,50-54,indian,2.9
Pahang,2022-01-01,both,50-54,other_citizen,0.5
Pahang,2022-01-01,both,50-54,other_noncitizen,2.2
Pahang,2022-01-01,both,55-59,overall,63.4
Pahang,2022-01-01,both,55-59,bumi_malay,45.2
Pahang,2022-01-01,both,55-59,bumi_other,2.5
Pahang,2022-01-01,both,55-59,chinese,11.7
Pahang,2022-01-01,both,55-59,indian,2.5
Pahang,2022-01-01,both,55-59,other_citizen,0.3
Pahang,2022-01-01,both,55-59,other_noncitizen,1.2
Pahang,2022-01-01,both,60-64,overall,56.6
Pahang,2022-01-01,both,60-64,bumi_malay,40.5
Pahang,2022-01-01,both,60-64,bumi_other,2.0
Pahang,2022-01-01,both,60-64,chinese,10.9
Pahang,2022-01-01,both,60-64,indian,2.3
Pahang,2022-01-01,both,60-64,other_citizen,0.3
Pahang,2022-01-01,both,60-64,other_noncitizen,0.6
Pahang,2022-01-01,both,65-69,overall,39.8
Pahang,2022-01-01,both,65-69,bumi_malay,29.9
Pahang,2022-01-01,both,65-69,bumi_other,1.7
Pahang,2022-01-01,both,65-69,chinese,6.3
Pahang,2022-01-01,both,65-69,indian,1.5
Pahang,2022-01-01,both,65-69,other_citizen,0.2
Pahang,2022-01-01,both,65-69,other_noncitizen,0.1
Pahang,2022-01-01,both,70-74,overall,31.3
Pahang,2022-01-01,both,70-74,bumi_malay,23.9
Pahang,2022-01-01,both,70-74,bumi_other,1.5
Pahang,2022-01-01,both,70-74,chinese,4.6
Pahang,2022-01-01,both,70-74,indian,1.1
Pahang,2022-01-01,both,70-74,other_citizen,0.1
Pahang,2022-01-01,both,70-74,other_noncitizen,0.1
Pahang,2022-01-01,both,75-79,overall,17.7
Pahang,2022-01-01,both,75-79,bumi_malay,12.9
Pahang,2022-01-01,both,75-79,bumi_other,1.1
Pahang,2022-01-01,both,75-79,chinese,3.0
Pahang,2022-01-01,both,75-79,indian,0.6
Pahang,2022-01-01,both,75-79,other_citizen,0.0
Pahang,2022-01-01,both,75-79,other_noncitizen,0.0
Pahang,2022-01-01,both,80-84,overall,9.8
Pahang,2022-01-01,both,80-84,bumi_malay,7.1
Pahang,2022-01-01,both,80-84,bumi_other,0.8
Pahang,2022-01-01,both,80-84,chinese,1.4
Pahang,2022-01-01,both,80-84,indian,0.4
Pahang,2022-01-01,both,80-84,other_citizen,0.0
Pahang,2022-01-01,both,80-84,other_noncitizen,0.0
Pahang,2022-01-01,both,85+,overall,8.3
Pahang,2022-01-01,both,85+,bumi_malay,5.9
Pahang,2022-01-01,both,85+,bumi_other,1.0
Pahang,2022-01-01,both,85+,chinese,0.9
Pahang,2022-01-01,both,85+,indian,0.3
Pahang,2022-01-01,both,85+,other_citizen,0.1
Pahang,2022-01-01,both,85+,other_noncitizen,0.1
Pahang,2022-01-01,female,overall,overall,761.2
Pahang,2022-01-01,female,overall,bumi_malay,570.8
Pahang,2022-01-01,female,overall,bumi_other,45.4
Pahang,2022-01-01,female,overall,chinese,105.6
Pahang,2022-01-01,female,overall,indian,27.4
Pahang,2022-01-01,female,overall,other_citizen,3.6
Pahang,2022-01-01,female,overall,other_noncitizen,8.3
Pahang,2022-01-01,female,0-4,overall,62.6
Pahang,2022-01-01,female,0-4,bumi_malay,50.8
Pahang,2022-01-01,female,0-4,bumi_other,4.8
Pahang,2022-01-01,female,0-4,chinese,4.8
Pahang,2022-01-01,female,0-4,indian,1.5
Pahang,2022-01-01,female,0-4,other_citizen,0.4
Pahang,2022-01-01,female,0-4,other_noncitizen,0.3
Pahang,2022-01-01,female,5-9,overall,67.8
Pahang,2022-01-01,female,5-9,bumi_malay,52.6
Pahang,2022-01-01,female,5-9,bumi_other,4.6
Pahang,2022-01-01,female,5-9,chinese,7.9
Pahang,2022-01-01,female,5-9,indian,2.2
Pahang,2022-01-01,female,5-9,other_citizen,0.3
Pahang,2022-01-01,female,5-9,other_noncitizen,0.1
Pahang,2022-01-01,female,10-14,overall,70.1
Pahang,2022-01-01,female,10-14,bumi_malay,51.9
Pahang,2022-01-01,female,10-14,bumi_other,3.4
Pahang,2022-01-01,female,10-14,chinese,11.9
Pahang,2022-01-01,female,10-14,indian,2.5
Pahang,2022-01-01,female,10-14,other_citizen,0.3
Pahang,2022-01-01,female,10-14,other_noncitizen,0.2
Pahang,2022-01-01,female,15-19,overall,77.0
Pahang,2022-01-01,female,15-19,bumi_malay,56.1
Pahang,2022-01-01,female,15-19,bumi_other,4.8
Pahang,2022-01-01,female,15-19,chinese,12.6
Pahang,2022-01-01,female,15-19,indian,3.0
Pahang,2022-01-01,female,15-19,other_citizen,0.3
Pahang,2022-01-01,female,15-19,other_noncitizen,0.1
Pahang,2022-01-01,female,20-24,overall,60.8
Pahang,2022-01-01,female,20-24,bumi_malay,47.0
Pahang,2022-01-01,female,20-24,bumi_other,4.5
Pahang,2022-01-01,female,20-24,chinese,6.5
Pahang,2022-01-01,female,20-24,indian,2.2
Pahang,2022-01-01,female,20-24,other_citizen,0.3
Pahang,2022-01-01,female,20-24,other_noncitizen,0.4
Pahang,2022-01-01,female,25-29,overall,50.5
Pahang,2022-01-01,female,25-29,bumi_malay,37.5
Pahang,2022-01-01,female,25-29,bumi_other,4.2
Pahang,2022-01-01,female,25-29,chinese,5.8
Pahang,2022-01-01,female,25-29,indian,2.0
Pahang,2022-01-01,female,25-29,other_citizen,0.3
Pahang,2022-01-01,female,25-29,other_noncitizen,0.7
Pahang,2022-01-01,female,30-34,overall,56.6
Pahang,2022-01-01,female,30-34,bumi_malay,42.0
Pahang,2022-01-01,female,30-34,bumi_other,4.2
Pahang,2022-01-01,female,30-34,chinese,7.1
Pahang,2022-01-01,female,30-34,indian,1.9
Pahang,2022-01-01,female,30-34,other_citizen,0.3
Pahang,2022-01-01,female,30-34,other_noncitizen,1.3
Pahang,2022-01-01,female,35-39,overall,60.4
Pahang,2022-01-01,female,35-39,bumi_malay,46.0
Pahang,2022-01-01,female,35-39,bumi_other,3.3
Pahang,2022-01-01,female,35-39,chinese,7.3
Pahang,2022-01-01,female,35-39,indian,2.1
Pahang,2022-01-01,female,35-39,other_citizen,0.3
Pahang,2022-01-01,female,35-39,other_noncitizen,1.4
Pahang,2022-01-01,female,40-44,overall,58.6
Pahang,2022-01-01,female,40-44,bumi_malay,43.1
Pahang,2022-01-01,female,40-44,bumi_other,2.8
Pahang,2022-01-01,female,40-44,chinese,8.7
Pahang,2022-01-01,female,40-44,indian,2.3
Pahang,2022-01-01,female,40-44,other_citizen,0.3
Pahang,2022-01-01,female,40-44,other_noncitizen,1.5
Pahang,2022-01-01,female,45-49,overall,46.5
Pahang,2022-01-01,female,45-49,bumi_malay,33.1
Pahang,2022-01-01,female,45-49,bumi_other,2.2
Pahang,2022-01-01,female,45-49,chinese,7.9
Pahang,2022-01-01,female,45-49,indian,2.0
Pahang,2022-01-01,female,45-49,other_citizen,0.2
Pahang,2022-01-01,female,45-49,other_noncitizen,1.0
Pahang,2022-01-01,female,50-54,overall,36.3
Pahang,2022-01-01,female,50-54,bumi_malay,26.1
Pahang,2022-01-01,female,50-54,bumi_other,1.6
Pahang,2022-01-01,female,50-54,chinese,6.3
Pahang,2022-01-01,female,50-54,indian,1.4
Pahang,2022-01-01,female,50-54,other_citizen,0.2
Pahang,2022-01-01,female,50-54,other_noncitizen,0.6
Pahang,2022-01-01,female,55-59,overall,31.4
Pahang,2022-01-01,female,55-59,bumi_malay,22.8
Pahang,2022-01-01,female,55-59,bumi_other,1.3
Pahang,2022-01-01,female,55-59,chinese,5.6
Pahang,2022-01-01,female,55-59,indian,1.2
Pahang,2022-01-01,female,55-59,other_citizen,0.1
Pahang,2022-01-01,female,55-59,other_noncitizen,0.4
Pahang,2022-01-01,female,60-64,overall,28.4
Pahang,2022-01-01,female,60-64,bumi_malay,20.7
Pahang,2022-01-01,female,60-64,bumi_other,1.0
Pahang,2022-01-01,female,60-64,chinese,5.2
Pahang,2022-01-01,female,60-64,indian,1.2
Pahang,2022-01-01,female,60-64,other_citizen,0.1
Pahang,2022-01-01,female,60-64,other_noncitizen,0.2
Pahang,2022-01-01,female,65-69,overall,20.2
Pahang,2022-01-01,female,65-69,bumi_malay,15.5
Pahang,2022-01-01,female,65-69,bumi_other,0.8
Pahang,2022-01-01,female,65-69,chinese,3.0
Pahang,2022-01-01,female,65-69,indian,0.8
Pahang,2022-01-01,female,65-69,other_citizen,0.0
Pahang,2022-01-01,female,65-69,other_noncitizen,0.1
Pahang,2022-01-01,female,70-74,overall,15.9
Pahang,2022-01-01,female,70-74,bumi_malay,12.1
Pahang,2022-01-01,female,70-74,bumi_other,0.7
Pahang,2022-01-01,female,70-74,chinese,2.4
Pahang,2022-01-01,female,70-74,indian,0.6
Pahang,2022-01-01,female,70-74,other_citizen,0.0
Pahang,2022-01-01,female,70-74,other_noncitizen,0.0
Pahang,2022-01-01,female,75-79,overall,9.2
Pahang,2022-01-01,female,75-79,bumi_malay,6.7
Pahang,2022-01-01,female,75-79,bumi_other,0.6
Pahang,2022-01-01,female,75-79,chinese,1.6
Pahang,2022-01-01,female,75-79,indian,0.3
Pahang,2022-01-01,female,75-79,other_citizen,0.0
Pahang,2022-01-01,female,75-79,other_noncitizen,0.0
Pahang,2022-01-01,female,80-84,overall,5.1
Pahang,2022-01-01,female,80-84,bumi_malay,3.8
Pahang,2022-01-01,female,80-84,bumi_other,0.3
Pahang,2022-01-01,female,80-84,chinese,0.7
Pahang,2022-01-01,female,80-84,indian,0.2
Pahang,2022-01-01,female,80-84,other_citizen,0.0
Pahang,2022-01-01,female,80-84,other_noncitizen,0.0
Pahang,2022-01-01,female,85+,overall,3.9
Pahang,2022-01-01,female,85+,bumi_malay,2.8
Pahang,2022-01-01,female,85+,bumi_other,0.4
Pahang,2022-01-01,female,85+,chinese,0.4
Pahang,2022-01-01,female,85+,indian,0.2
Pahang,2022-01-01,female,85+,other_citizen,0.1
Pahang,2022-01-01,female,85+,other_noncitizen,0.0
Pahang,2022-01-01,male,overall,overall,853.0
Pahang,2022-01-01,male,overall,bumi_malay,590.6
Pahang,2022-01-01,male,overall,bumi_other,47.4
Pahang,2022-01-01,male,overall,chinese,114.9
Pahang,2022-01-01,male,overall,indian,28.3
Pahang,2022-01-01,male,overall,other_citizen,5.8
Pahang,2022-01-01,male,overall,other_noncitizen,65.9
Pahang,2022-01-01,male,0-4,overall,64.6
Pahang,2022-01-01,male,0-4,bumi_malay,53.0
Pahang,2022-01-01,male,0-4,bumi_other,4.4
Pahang,2022-01-01,male,0-4,chinese,5.3
Pahang,2022-01-01,male,0-4,indian,1.4
Pahang,2022-01-01,male,0-4,other_citizen,0.4
Pahang,2022-01-01,male,0-4,other_noncitizen,0.3
Pahang,2022-01-01,male,5-9,overall,70.4
Pahang,2022-01-01,male,5-9,bumi_malay,55.3
Pahang,2022-01-01,male,5-9,bumi_other,4.2
Pahang,2022-01-01,male,5-9,chinese,8.4
Pahang,2022-01-01,male,5-9,indian,1.9
Pahang,2022-01-01,male,5-9,other_citizen,0.4
Pahang,2022-01-01,male,5-9,other_noncitizen,0.2
Pahang,2022-01-01,male,10-14,overall,75.9
Pahang,2022-01-01,male,10-14,bumi_malay,54.9
Pahang,2022-01-01,male,10-14,bumi_other,4.8
Pahang,2022-01-01,male,10-14,chinese,12.8
Pahang,2022-01-01,male,10-14,indian,2.9
Pahang,2022-01-01,male,10-14,other_citizen,0.3
Pahang,2022-01-01,male,10-14,other_noncitizen,0.3
Pahang,2022-01-01,male,15-19,overall,86.6
Pahang,2022-01-01,male,15-19,bumi_malay,62.8
Pahang,2022-01-01,male,15-19,bumi_other,4.7
Pahang,2022-01-01,male,15-19,chinese,14.9
Pahang,2022-01-01,male,15-19,indian,3.5
Pahang,2022-01-01,male,15-19,other_citizen,0.3
Pahang,2022-01-01,male,15-19,other_noncitizen,0.4
Pahang,2022-01-01,male,20-24,overall,70.4
Pahang,2022-01-01,male,20-24,bumi_malay,49.3
Pahang,2022-01-01,male,20-24,bumi_other,4.6
Pahang,2022-01-01,male,20-24,chinese,7.5
Pahang,2022-01-01,male,20-24,indian,2.5
Pahang,2022-01-01,male,20-24,other_citizen,0.4
Pahang,2022-01-01,male,20-24,other_noncitizen,6.1
Pahang,2022-01-01,male,25-29,overall,69.0
Pahang,2022-01-01,male,25-29,bumi_malay,40.3
Pahang,2022-01-01,male,25-29,bumi_other,4.7
Pahang,2022-01-01,male,25-29,chinese,6.5
Pahang,2022-01-01,male,25-29,indian,2.2
Pahang,2022-01-01,male,25-29,other_citizen,0.6
Pahang,2022-01-01,male,25-29,other_noncitizen,14.6
Pahang,2022-01-01,male,30-34,overall,73.0
Pahang,2022-01-01,male,30-34,bumi_malay,43.2
Pahang,2022-01-01,male,30-34,bumi_other,4.0
Pahang,2022-01-01,male,30-34,chinese,6.9
Pahang,2022-01-01,male,30-34,indian,2.1
Pahang,2022-01-01,male,30-34,other_citizen,0.7
Pahang,2022-01-01,male,30-34,other_noncitizen,16.1
Pahang,2022-01-01,male,35-39,overall,73.7
Pahang,2022-01-01,male,35-39,bumi_malay,46.6
Pahang,2022-01-01,male,35-39,bumi_other,3.5
Pahang,2022-01-01,male,35-39,chinese,7.8
Pahang,2022-01-01,male,35-39,indian,2.1
Pahang,2022-01-01,male,35-39,other_citizen,0.8
Pahang,2022-01-01,male,35-39,other_noncitizen,12.8
Pahang,2022-01-01,male,40-44,overall,70.4
Pahang,2022-01-01,male,40-44,bumi_malay,46.3
Pahang,2022-01-01,male,40-44,bumi_other,3.0
Pahang,2022-01-01,male,40-44,chinese,9.9
Pahang,2022-01-01,male,40-44,indian,2.4
Pahang,2022-01-01,male,40-44,other_citizen,0.6
Pahang,2022-01-01,male,40-44,other_noncitizen,8.2
Pahang,2022-01-01,male,45-49,overall,47.7
Pahang,2022-01-01,male,45-49,bumi_malay,31.6
Pahang,2022-01-01,male,45-49,bumi_other,2.3
Pahang,2022-01-01,male,45-49,chinese,7.6
Pahang,2022-01-01,male,45-49,indian,1.8
Pahang,2022-01-01,male,45-49,other_citizen,0.4
Pahang,2022-01-01,male,45-49,other_noncitizen,3.9
Pahang,2022-01-01,male,50-54,overall,38.4
Pahang,2022-01-01,male,50-54,bumi_malay,26.1
Pahang,2022-01-01,male,50-54,bumi_other,1.8
Pahang,2022-01-01,male,50-54,chinese,7.1
Pahang,2022-01-01,male,50-54,indian,1.6
Pahang,2022-01-01,male,50-54,other_citizen,0.3
Pahang,2022-01-01,male,50-54,other_noncitizen,1.6
Pahang,2022-01-01,male,55-59,overall,32.0
Pahang,2022-01-01,male,55-59,bumi_malay,22.4
Pahang,2022-01-01,male,55-59,bumi_other,1.2
Pahang,2022-01-01,male,55-59,chinese,6.2
Pahang,2022-01-01,male,55-59,indian,1.2
Pahang,2022-01-01,male,55-59,other_citizen,0.2
Pahang,2022-01-01,male,55-59,other_noncitizen,0.8
Pahang,2022-01-01,male,60-64,overall,28.2
Pahang,2022-01-01,male,60-64,bumi_malay,19.8
Pahang,2022-01-01,male,60-64,bumi_other,1.0
Pahang,2022-01-01,male,60-64,chinese,5.7
Pahang,2022-01-01,male,60-64,indian,1.1
Pahang,2022-01-01,male,60-64,other_citizen,0.2
Pahang,2022-01-01,male,60-64,other_noncitizen,0.4
Pahang,2022-01-01,male,65-69,overall,19.5
Pahang,2022-01-01,male,65-69,bumi_malay,14.4
Pahang,2022-01-01,male,65-69,bumi_other,0.9
Pahang,2022-01-01,male,65-69,chinese,3.3
Pahang,2022-01-01,male,65-69,indian,0.7
Pahang,2022-01-01,male,65-69,other_citizen,0.1
Pahang,2022-01-01,male,65-69,other_noncitizen,0.1
Pahang,2022-01-01,male,70-74,overall,15.5
Pahang,2022-01-01,male,70-74,bumi_malay,11.8
Pahang,2022-01-01,male,70-74,bumi_other,0.8
Pahang,2022-01-01,male,70-74,chinese,2.2
Pahang,2022-01-01,male,70-74,indian,0.5
Pahang,2022-01-01,male,70-74,other_citizen,0.1
Pahang,2022-01-01,male,70-74,other_noncitizen,0.0
Pahang,2022-01-01,male,75-79,overall,8.5
Pahang,2022-01-01,male,75-79,bumi_malay,6.2
Pahang,2022-01-01,male,75-79,bumi_other,0.5
Pahang,2022-01-01,male,75-79,chinese,1.5
Pahang,2022-01-01,male,75-79,indian,0.3
Pahang,2022-01-01,male,75-79,other_citizen,0.0
Pahang,2022-01-01,male,75-79,other_noncitizen,0.0
Pahang,2022-01-01,male,80-84,overall,4.7
Pahang,2022-01-01,male,80-84,bumi_malay,3.3
Pahang,2022-01-01,male,80-84,bumi_other,0.5
Pahang,2022-01-01,male,80-84,chinese,0.7
Pahang,2022-01-01,male,80-84,indian,0.1
Pahang,2022-01-01,male,80-84,other_citizen,0.0
Pahang,2022-01-01,male,80-84,other_noncitizen,0.0
Pahang,2022-01-01,male,85+,overall,4.4
Pahang,2022-01-01,male,85+,bumi_malay,3.1
Pahang,2022-01-01,male,85+,bumi_other,0.5
Pahang,2022-01-01,male,85+,chinese,0.6
Pahang,2022-01-01,male,85+,indian,0.2
Pahang,2022-01-01,male,85+,other_citizen,0.0
Pahang,2022-01-01,male,85+,other_noncitizen,0.1
Perak,2022-01-01,both,overall,overall,2514.4
Perak,2022-01-01,both,overall,bumi_malay,1396.8
Perak,2022-01-01,both,overall,bumi_other,74.4
Perak,2022-01-01,both,overall,chinese,638.3
Perak,2022-01-01,both,overall,indian,271.2
Perak,2022-01-01,both,overall,other_citizen,10.8
Perak,2022-01-01,both,overall,other_noncitizen,122.9
Perak,2022-01-01,both,0-4,overall,158.4
Perak,2022-01-01,both,0-4,bumi_malay,110.7
Perak,2022-01-01,both,0-4,bumi_other,6.2
Perak,2022-01-01,both,0-4,chinese,27.2
Perak,2022-01-01,both,0-4,indian,13.0
Perak,2022-01-01,both,0-4,other_citizen,0.7
Perak,2022-01-01,both,0-4,other_noncitizen,0.7
Perak,2022-01-01,both,5-9,overall,195.4
Perak,2022-01-01,both,5-9,bumi_malay,129.5
Perak,2022-01-01,both,5-9,bumi_other,6.0
Perak,2022-01-01,both,5-9,chinese,39.9
Perak,2022-01-01,both,5-9,indian,18.6
Perak,2022-01-01,both,5-9,other_citizen,0.7
Perak,2022-01-01,both,5-9,other_noncitizen,0.7
Perak,2022-01-01,both,10-14,overall,210.9
Perak,2022-01-01,both,10-14,bumi_malay,131.5
Perak,2022-01-01,both,10-14,bumi_other,7.6
Perak,2022-01-01,both,10-14,chinese,47.9
Perak,2022-01-01,both,10-14,indian,22.7
Perak,2022-01-01,both,10-14,other_citizen,0.7
Perak,2022-01-01,both,10-14,other_noncitizen,0.4
Perak,2022-01-01,both,15-19,overall,216.8
Perak,2022-01-01,both,15-19,bumi_malay,131.3
Perak,2022-01-01,both,15-19,bumi_other,6.9
Perak,2022-01-01,both,15-19,chinese,51.5
Perak,2022-01-01,both,15-19,indian,25.6
Perak,2022-01-01,both,15-19,other_citizen,0.7
